cba_id,source,filename,filepath,employer,union,state_abbrev,state_name,state_fips,sector,naics,naics_description,effective_date,expiration_date,n_workers,multi_state,metadata_source,also_in_dol,also_in_cornell,mistral_contract_year,mistral_naics,mistral_n_occupations,mistral_mean_wage,mistral_median_wage,mistral_step_up
Cornell_DoL_K820318_06_08ABBYY.pdf,Cornell_DoL,K820318_06_08ABBYY.pdf,Cornell Archive/Cornell-DoL/K820318_06_08ABBYY.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8946ABBYY.pdf,Cornell_DoL,8946ABBYY.pdf,Cornell Archive/Cornell-DoL/8946ABBYY.pdf,Ohio Contractors Association (Highway-Heavy Construction,"Southwest Ohio District Council, South Central Ohio District Council,",OH,Ohio,39,Private,23731,,2001-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800360_06_05combined.pdf,Cornell_DoL,K800360_06_05combined.pdf,Cornell Archive/Cornell-DoL/K800360_06_05combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800243ABBYY.pdf,Cornell_DoL,K800243ABBYY.pdf,Cornell Archive/Cornell-DoL/K800243ABBYY.pdf,Minnesota State Colleges & Universities (Faculty),Inter Faculty Organization (IFO),MN,Minnesota,27,,61121,,2005-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830768combined.pdf,Cornell_DoL,K830768combined.pdf,Cornell Archive/Cornell-DoL/K830768combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8506ABBYY.pdf,Cornell_DoL,8506ABBYY.pdf,Cornell Archive/Cornell-DoL/8506ABBYY.pdf,Plumbing & Air Conditioning Contractors of Central & Northern Arizona,"United Association of Journeymen & Apprentices of the Plumbing & Pipefitting, Local 469",AZ,Arizona,04,Private,23822,,2002-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K840026_06_03.pdf,Cornell_DoL,K840026_06_03.pdf,Cornell Archive/Cornell-DoL/K840026_06_03.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6007Abbyy.pdf,Cornell_DoL,6007Abbyy.pdf,Cornell Archive/Cornell-DoL/6007Abbyy.pdf,"Cleveland Electric Illuminating Company, FirstEnergy Nuclear","Utility Workers Union of America (UWUA) (AFL-CIO), Local 270",OH,Ohio,39,Private,221119,,2000-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830760combined.pdf,Cornell_DoL,K830760combined.pdf,Cornell Archive/Cornell-DoL/K830760combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830541_07_06combined.pdf,Cornell_DoL,K830541_07_06combined.pdf,Cornell Archive/Cornell-DoL/K830541_07_06combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830753combined.pdf,Cornell_DoL,K830753combined.pdf,Cornell Archive/Cornell-DoL/K830753combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811217combined.pdf,Cornell_DoL,K811217combined.pdf,Cornell Archive/Cornell-DoL/K811217combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830442_06_06combined.pdf,Cornell_DoL,K830442_06_06combined.pdf,Cornell Archive/Cornell-DoL/K830442_06_06combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_4129ABBYY.pdf,Cornell_DoL,4129ABBYY.pdf,Cornell Archive/Cornell-DoL/4129ABBYY.pdf,National Steel and Shipbuilding Company,"International Association of Bridge, Structural and Ornamental Iron Workers",CA,California,06,Private,336611,,1988-09-02,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_K840014_09_05.pdf,Cornell_DoL,K840014_09_05.pdf,Cornell Archive/Cornell-DoL/K840014_09_05.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830420_06_06combined.pdf,Cornell_DoL,K830420_06_06combined.pdf,Cornell Archive/Cornell-DoL/K830420_06_06combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820640combined.pdf,Cornell_DoL,K820640combined.pdf,Cornell Archive/Cornell-DoL/K820640combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8228ABBYY.pdf,Cornell_DoL,8228ABBYY.pdf,Cornell Archive/Cornell-DoL/8228ABBYY.pdf,National Electrical Contractors Association (Residential Wiring),"International Brotherhood of Electrical Workers (IBEW), Local 11",AR,Arkansas,05,Private,2361,,2004-11-22,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6893ABBYY.pdf,Cornell_DoL,6893ABBYY.pdf,Cornell Archive/Cornell-DoL/6893ABBYY.pdf,Shoppers Food and Pharmacy,"United Food & Commercial Workers International Union (UFCW), Local 400",DC,District of Columbia,11,Private,44511,,2004-07-04,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8537ABBYY.pdf,Cornell_DoL,8537ABBYY.pdf,Cornell Archive/Cornell-DoL/8537ABBYY.pdf,"New York Electrical Contractors Association Inc., Association of","International Brotherhood of Electrical Workers (IBEW), Local 3",NE,Nebraska,31,Private,23821,,2001-05-11,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8128ABBYY.pdf,Cornell_DoL,8128ABBYY.pdf,Cornell Archive/Cornell-DoL/8128ABBYY.pdf,"Labor Relations Division, Albany Region, Associated General","International Union of Operating Engineers (IUOE), AFL-CIO, Local 106",AL,Alabama,01,Private,23731,,2004-04-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8788ABBYY.pdf,Cornell_DoL,8788ABBYY.pdf,Cornell Archive/Cornell-DoL/8788ABBYY.pdf,"Labor Relations Division, Ohio Contractors Association (Heavy –","Operative Plasterers and Cement Masons International Association of the United, Local 132",OH,Ohio,39,Private,23731,,2004-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K810190combined.pdf,Cornell_DoL,K810190combined.pdf,Cornell Archive/Cornell-DoL/K810190combined.pdf,"Rockford Board of Education, Rockford Public Schools District No. 205","Rockford Education Association, Illinois Education Association, National",IL,Illinois,17,,61111,,2002-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8457ABBYY.pdf,Cornell_DoL,8457ABBYY.pdf,Cornell Archive/Cornell-DoL/8457ABBYY.pdf,"AGC/CCIA Building Contractors Labor Division of Connecticut,","International Union of Bricklayers & Allied Craftworkers (BAC), AFL-CIO, Local 1",CT,Connecticut,09,Private,23622,,2002-04-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800154_06_08ABBYY.pdf,Cornell_DoL,K800154_06_08ABBYY.pdf,Cornell Archive/Cornell-DoL/K800154_06_08ABBYY.pdf,"Board of Education, Fairbanks North Star Borough School","Fairbanks Education Association, National Education Association (NEA)",PA,Pennsylvania,42,,45531,,2005-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8117ABBYY.pdf,Cornell_DoL,8117ABBYY.pdf,Cornell Archive/Cornell-DoL/8117ABBYY.pdf,"Bestfoods Baking Company, Inc. (Bakery Drivers)",International Brotherhood of Teamsters (IBT),CA,California,06,Private,311812,,2001-06-03,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8637ABBYY.pdf,Cornell_DoL,8637ABBYY.pdf,Cornell Archive/Cornell-DoL/8637ABBYY.pdf,Colorado Statewide Laborers Independent Building Agreement,"Colorado Laborers District Council, Laborers International Union of North America",CO,Colorado,08,Private,23622,,2001-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830823combined.pdf,Cornell_DoL,K830823combined.pdf,Cornell Archive/Cornell-DoL/K830823combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800378_06_05combined.pdf,Cornell_DoL,K800378_06_05combined.pdf,Cornell Archive/Cornell-DoL/K800378_06_05combined.pdf,"Minnesota, University of","Minnesota Teamsters Public & Law Enforcement Employees, International, Local 320",MN,Minnesota,27,,61131,,2003-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820790combined.pdf,Cornell_DoL,K820790combined.pdf,Cornell Archive/Cornell-DoL/K820790combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_2509ABBYY.pdf,Cornell_DoL,2509ABBYY.pdf,Cornell Archive/Cornell-DoL/2509ABBYY.pdf,"Standard Steel, LLC","United Steelworkers of America (USWA), Local 1940",PA,Pennsylvania,42,Private,331111,,2002-07-23,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_8225ABBYY.pdf,Cornell_DoL,8225ABBYY.pdf,Cornell Archive/Cornell-DoL/8225ABBYY.pdf,Excel Corporation,"United Food & Commercial Workers International Union (UFCW), AFL-CIO-, Local 2",KS,Kansas,20,Private,311611,,2001-05-27,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6928ABBYY.pdf,Cornell_DoL,6928ABBYY.pdf,Cornell Archive/Cornell-DoL/6928ABBYY.pdf,The Stop & Shop Supermarket Company LLC,"United Food and Commercial Workers Union (UFCW), AFL-CIO, Local 919",CT,Connecticut,09,Private,44511,,2004-02-15,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_1911Abbyy.pdf,Cornell_DoL,1911Abbyy.pdf,Cornell Archive/Cornell-DoL/1911Abbyy.pdf,Cooper Tire & Rubber Company,"United Steel, Paper and Forestry, Rubber Manufacturing, Energy, Allied, Local 752",AR,Arkansas,05,Private,326211,,2005-04-11,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_6082Abbyy.pdf,Cornell_DoL,6082Abbyy.pdf,Cornell Archive/Cornell-DoL/6082Abbyy.pdf,Chicago Area Refuse Haulers Association,"Excavating, Grading, Asphalt, Private Scavengers, Automobile Salesroom, Local 731",IL,Illinois,17,Private,562219,,2003-10-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820862_06_05combined.pdf,Cornell_DoL,K820862_06_05combined.pdf,Cornell Archive/Cornell-DoL/K820862_06_05combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K840022_06_06.pdf,Cornell_DoL,K840022_06_06.pdf,Cornell Archive/Cornell-DoL/K840022_06_06.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800409_12_07combined.pdf,Cornell_DoL,K800409_12_07combined.pdf,Cornell Archive/Cornell-DoL/K800409_12_07combined.pdf,"Michigan, State of",United Technical Employees Association (UTEA),MI,Michigan,26,,61131,,2005-01-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800346_07combined.pdf,Cornell_DoL,K800346_07combined.pdf,Cornell Archive/Cornell-DoL/K800346_07combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800253ABBYY.pdf,Cornell_DoL,K800253ABBYY.pdf,Cornell Archive/Cornell-DoL/K800253ABBYY.pdf,"Illinois, State of, Department of Central Management Services","American Federation of State, County, & Municipal Employees (AFSCME), AFL-",IL,Illinois,17,,92119,,2004-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_4020ABBYY.pdf,Cornell_DoL,4020ABBYY.pdf,Cornell Archive/Cornell-DoL/4020ABBYY.pdf,Murray Inc.,"International Union, United Automobile Aerospace and Agricultural, Local 1621",LA,Louisiana,22,Private,336991,,2002-08-31,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_8146ABBYY.pdf,Cornell_DoL,8146ABBYY.pdf,Cornell Archive/Cornell-DoL/8146ABBYY.pdf,"Building, Site, & General Construction Contractors & Employers",Laborers International Union of North America (LIUNA),NJ,New Jersey,34,Private,23622,,2002-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8755ABBYY.pdf,Cornell_DoL,8755ABBYY.pdf,Cornell Archive/Cornell-DoL/8755ABBYY.pdf,"General Contractors Association of New York, Inc.","International Brotherhood of Teamsters (IBT), Local 282",NE,Nebraska,31,Private,23731,,2006-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820807_06_07combined.pdf,Cornell_DoL,K820807_06_07combined.pdf,Cornell Archive/Cornell-DoL/K820807_06_07combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8480combined.pdf,Cornell_DoL,8480combined.pdf,Cornell Archive/Cornell-DoL/8480combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8999ABBYY.pdf,Cornell_DoL,8999ABBYY.pdf,Cornell Archive/Cornell-DoL/8999ABBYY.pdf,Heavy & Highway Contractors,"Kentucky Laborers District Council, Laborers International Union of North, Local 189",KY,Kentucky,21,Private,23731,,1999-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8485combined.pdf,Cornell_DoL,8485combined.pdf,Cornell Archive/Cornell-DoL/8485combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830813combined.pdf,Cornell_DoL,K830813combined.pdf,Cornell Archive/Cornell-DoL/K830813combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820812_06_07combined.pdf,Cornell_DoL,K820812_06_07combined.pdf,Cornell Archive/Cornell-DoL/K820812_06_07combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8432ABBYY.pdf,Cornell_DoL,8432ABBYY.pdf,Cornell Archive/Cornell-DoL/8432ABBYY.pdf,Mid-America Regional Bargaining Association (Builders Association of,"Construction and General Laborers District Council of Chicago and Vicinity,",CA,California,06,Private,23622,,2001-06-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820843_06_05combined.pdf,Cornell_DoL,K820843_06_05combined.pdf,Cornell Archive/Cornell-DoL/K820843_06_05combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830731combined.pdf,Cornell_DoL,K830731combined.pdf,Cornell Archive/Cornell-DoL/K830731combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_2524ABBYY.pdf,Cornell_DoL,2524ABBYY.pdf,Cornell Archive/Cornell-DoL/2524ABBYY.pdf,International Steel Group Inc. (ISG),"United Steelworkers of America (USWA), AFL-CIO-CLC, Local 1010",IL,Illinois,17,Private,331111,,2002-12-15,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_8496combined.pdf,Cornell_DoL,8496combined.pdf,Cornell Archive/Cornell-DoL/8496combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820833combined.pdf,Cornell_DoL,K820833combined.pdf,Cornell Archive/Cornell-DoL/K820833combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_423ABBYY.pdf,Cornell_DoL,423ABBYY.pdf,Cornell Archive/Cornell-DoL/423ABBYY.pdf,IBP Inc.,"United Food and Commercial Workers lnternational Union AFL-CIO & CLC, Local 431",IA,Iowa,19,Private,311611,,2002-07-29,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_6780.pdf,Cornell_DoL,6780.pdf,Cornell Archive/Cornell-DoL/6780.pdf,Kroger Texas L.P.,"United Food & Commercial Workers International Union (UFCW), AFL-CIO-, Local 455",TX,Texas,48,Private,44511,,2000-04-02,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_1454Abbyy.pdf,Cornell_DoL,1454Abbyy.pdf,Cornell Archive/Cornell-DoL/1454Abbyy.pdf,Dow Jones & Company,"The Independent Association of Publishers' Employees, CWA, AFL-CIO-, Local 1096",DE,Delaware,10,Private,51111,,2003-05-01,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_K810460combined.pdf,Cornell_DoL,K810460combined.pdf,Cornell Archive/Cornell-DoL/K810460combined.pdf,"New York, City of","District Council 37, American Federation of State, County & Municipal",NE,Nebraska,31,,92119,,2002-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_3786ABBYY.pdf,Cornell_DoL,3786ABBYY.pdf,Cornell Archive/Cornell-DoL/3786ABBYY.pdf,Hoover Company,"International Brotherhood of Electrical Workers (IBEW), AFL-CIO, Local 1985",CA,California,06,Private,335212,,2003-12-08,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_K830249_12_07combined.pdf,Cornell_DoL,K830249_12_07combined.pdf,Cornell Archive/Cornell-DoL/K830249_12_07combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820608combined.pdf,Cornell_DoL,K820608combined.pdf,Cornell Archive/Cornell-DoL/K820608combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_12ABBYY.pdf,Cornell_DoL,12ABBYY.pdf,Cornell Archive/Cornell-DoL/12ABBYY.pdf,Pathmark Stores Inc.,"United Food and Commercial Workers Union (UFCW), Local 27",NJ,New Jersey,34,Private,44511,,2000-10-22,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_K800148ABBYY.pdf,Cornell_DoL,K800148ABBYY.pdf,Cornell Archive/Cornell-DoL/K800148ABBYY.pdf,Board of Higher Education,"Massachusetts Teachers Association; Massachusetts State College Association,",MA,Massachusetts,25,,61131,,2003-09-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8800ABBYY.pdf,Cornell_DoL,8800ABBYY.pdf,Cornell Archive/Cornell-DoL/8800ABBYY.pdf,"New Mexico Building Branch, Associated General Contractors","New Mexico District Council of Carpenters, United Brotherhood of Carpenters and",NM,New Mexico,35,Private,23622,,1995-12-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820155_06_03combined.pdf,Cornell_DoL,K820155_06_03combined.pdf,Cornell Archive/Cornell-DoL/K820155_06_03combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800285ABBYY.pdf,Cornell_DoL,K800285ABBYY.pdf,Cornell Archive/Cornell-DoL/K800285ABBYY.pdf,Kansas State University,Kansas Association of Public Employees (KAPE),KS,Kansas,20,,61131,,1989-05-05,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8050ABBYY.pdf,Cornell_DoL,8050ABBYY.pdf,Cornell Archive/Cornell-DoL/8050ABBYY.pdf,Mercy Hospital of Buffalo,"Communications Workers of America, AFL-CIO, Local 1133",AL,Alabama,01,Private,62211,,2004-06-04,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811116combined.pdf,Cornell_DoL,K811116combined.pdf,Cornell Archive/Cornell-DoL/K811116combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8831ABBYY.pdf,Cornell_DoL,8831ABBYY.pdf,Cornell Archive/Cornell-DoL/8831ABBYY.pdf,"Labor Relations Division, Associated Underground Contractors, Inc.","Michigan Laborers’ District Council, Laborers International Union of North",MI,Michigan,26,Private,23891,,1999-09-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6541ABBYY.pdf,Cornell_DoL,6541ABBYY.pdf,Cornell Archive/Cornell-DoL/6541ABBYY.pdf,May Department Stores Company D/B/A Filene's,"United Food and Commercial Workers Union (UFCW), AFL-CIO, Local 1445",LA,Louisiana,22,Private,45211,,2001-02-04,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811833combined.pdf,Cornell_DoL,K811833combined.pdf,Cornell Archive/Cornell-DoL/K811833combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820804_06_08combined.pdf,Cornell_DoL,K820804_06_08combined.pdf,Cornell Archive/Cornell-DoL/K820804_06_08combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8507ABBYY.pdf,Cornell_DoL,8507ABBYY.pdf,Cornell Archive/Cornell-DoL/8507ABBYY.pdf,"Metropolitan Detroit Plumbing & Mechanical Contractors Association,","Plumbing, Heating, & Cooling Contractors Association of Southeastern Michigan,",MI,Michigan,26,Private,23822,,2001-06-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800000ABBYY.pdf,Cornell_DoL,K800000ABBYY.pdf,Cornell Archive/Cornell-DoL/K800000ABBYY.pdf,The County of Erie,New York State Nurses Association (NYSNA),AL,Alabama,01,Private,62311,,2002-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_7973ABBYY.pdf,Cornell_DoL,7973ABBYY.pdf,Cornell Archive/Cornell-DoL/7973ABBYY.pdf,Disneyland Resort Hotels,"UNITE HERE, AFL-CIO, Local 681",CA,California,06,Private,71311,,2004-02-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_4056Abbyy.pdf,Cornell_DoL,4056Abbyy.pdf,Cornell Archive/Cornell-DoL/4056Abbyy.pdf,Boeing Company,"International Association of Machinists and Aerospace Workers (IAM), AFL-",KS,Kansas,20,Private,336411,,2002-09-02,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_6017ABBYY.pdf,Cornell_DoL,6017ABBYY.pdf,Cornell Archive/Cornell-DoL/6017ABBYY.pdf,Georgia Power Company,"International Brotherhood of Electrical Workers (IBEW), Local 84",GA,Georgia,13,Private,22111,,2002-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811621combined.pdf,Cornell_DoL,K811621combined.pdf,Cornell Archive/Cornell-DoL/K811621combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811435combined.pdf,Cornell_DoL,K811435combined.pdf,Cornell Archive/Cornell-DoL/K811435combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8199ABBYY.pdf,Cornell_DoL,8199ABBYY.pdf,Cornell Archive/Cornell-DoL/8199ABBYY.pdf,"West Central Ohio Division, Wall and Ceiling Contractors Section","The Ohio & Vicinity Regional Council of Carpenters, United Brotherhood",OH,Ohio,39,Private,23831,,2002-06-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K811251_06_07combined.pdf,Cornell_DoL,K811251_06_07combined.pdf,Cornell Archive/Cornell-DoL/K811251_06_07combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_5032ABBYY.pdf,Cornell_DoL,5032ABBYY.pdf,Cornell Archive/Cornell-DoL/5032ABBYY.pdf,Oahu Transit Services Inc.,"Hawaii Teamsters & Allied Workers, Local 996",HI,Hawaii,15,Private,485111,,2003-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830150_06_06combined.pdf,Cornell_DoL,K830150_06_06combined.pdf,Cornell Archive/Cornell-DoL/K830150_06_06combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8974ABBYY.pdf,Cornell_DoL,8974ABBYY.pdf,Cornell Archive/Cornell-DoL/8974ABBYY.pdf,"Indianapolis Division, Central Indiana Chapter, National Electrical","International Brotherhood of Electrical Workers (IBEW), AFL-CIO, Local 481",IN,Indiana,18,Private,23821,,2003-06-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8971ABBYY.pdf,Cornell_DoL,8971ABBYY.pdf,Cornell Archive/Cornell-DoL/8971ABBYY.pdf,"Associated General Contractors of Minnesota, Inc. (Highway, Railroad &","Minnesota Teamsters Construction Conference, International Brotherhood of, Local 120",MN,Minnesota,27,Private,23731,,2005-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6310Abbyy.pdf,Cornell_DoL,6310Abbyy.pdf,Cornell Archive/Cornell-DoL/6310Abbyy.pdf,"Associated Produce Dealers and Brokers of Los Angeles, Inc.","Food, Industrial and Beverage Warehouse, Drovers and Clerical Employees, Local 630",CA,California,06,Private,42448,,2005-02-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8762ABBYY.pdf,Cornell_DoL,8762ABBYY.pdf,Cornell Archive/Cornell-DoL/8762ABBYY.pdf,"Greater Cleveland Chapter, National Electrical Contractors Association,","International Brotherhood of Electrical Workers (IBEW), AFL-CIO, Local 38",LA,Louisiana,22,Private,23821,,2000-05-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_7117ABBYY.pdf,Cornell_DoL,7117ABBYY.pdf,Cornell Archive/Cornell-DoL/7117ABBYY.pdf,Los Angeles Hotel Employers Council,"UNITE HERE, AFL-CIO, Local 11",CA,California,06,Private,72211,,2004-10-15,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K840108_03_00.pdf,Cornell_DoL,K840108_03_00.pdf,Cornell Archive/Cornell-DoL/K840108_03_00.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6780Abbyy.pdf,Cornell_DoL,6780Abbyy.pdf,Cornell Archive/Cornell-DoL/6780Abbyy.pdf,Kroger Company,"United Food & Commercial Workers International Union (UFCW), AFL-CIO-, Local 455",TX,Texas,48,Private,44511,,2000-04-02,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K820607.pdf,Cornell_DoL,K820607.pdf,Cornell Archive/Cornell-DoL/K820607.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_7943ABBYY.pdf,Cornell_DoL,7943ABBYY.pdf,Cornell Archive/Cornell-DoL/7943ABBYY.pdf,NStar Electric & Gas Corp (Production & Maintenance/Office-,"Utility Workers Union of America (UWUA), AFL-CIO, Local 369",MA,Massachusetts,25,Private,221,,2000-05-16,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8639ABBYY.pdf,Cornell_DoL,8639ABBYY.pdf,Cornell Archive/Cornell-DoL/8639ABBYY.pdf,Plumbing Industry Council,"Eastern Missouri Laborers District Council, Laborers International Union of North, Local 42",MO,Missouri,29,Private,23822,,2001-03-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_8557ABBYY.pdf,Cornell_DoL,8557ABBYY.pdf,Cornell Archive/Cornell-DoL/8557ABBYY.pdf,"Building Restoration Contractors Association, Inc.","International Union of Bricklayers & Allied Craftsmen (BAC), Local 1",LA,Louisiana,22,Private,23814,,2000-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_6703Abbyy.pdf,Cornell_DoL,6703Abbyy.pdf,Cornell Archive/Cornell-DoL/6703Abbyy.pdf,Cleveland Food Industry Committee and Akron-Canton Food,"United Food & Commercial Workers Union (UFCW), AFL-CIO, Local 880",OH,Ohio,39,Private,44511,,2002-09-09,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K830697_06_06combined.pdf,Cornell_DoL,K830697_06_06combined.pdf,Cornell Archive/Cornell-DoL/K830697_06_06combined.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_K800039ABBYY.pdf,Cornell_DoL,K800039ABBYY.pdf,Cornell Archive/Cornell-DoL/K800039ABBYY.pdf,"Rutgers, The State University of New Jersey","American Federation of State, County, & Municipal Employees (AFSCME), AFL-",NE,Nebraska,31,,61131,,2003-07-01,,,0,Cornell_Header,0,0,,,,,,
Cornell_DoL_20Abbyy.pdf,Cornell_DoL,20Abbyy.pdf,Cornell Archive/Cornell-DoL/20Abbyy.pdf,Kaiser-Hill Company L.L.C.,"United Steelworkers of America (USWA), AFL-CIO-CLC, Local 8031",CO,Colorado,08,Private,562211,,2001-01-03,,,0,Cornell_Header,1,0,,,,,,
Cornell_DoL_K800167_06_06ABBYY.pdf,Cornell_DoL,K800167_06_06ABBYY.pdf,Cornell Archive/Cornell-DoL/K800167_06_06ABBYY.pdf,,,,,,,,,,,,0,Cornell_Header,0,0,,,,,,
